                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     49,                0.30689,                0.28713,                0.86375,                0.90593,                0.89185,                0.93551,                0.84469,                0.52966,                0.50555,                 1.0619,              0.0052005,              0.0052005,              0.0052005
                     50,                0.29905,                0.28157,                0.85902,                0.88039,                 0.8435,                0.93464,                0.84152,                0.53928,                0.55014,                 1.0762,              0.0051005,              0.0051005,              0.0051005
                     51,                0.29424,                0.27444,                0.85768,                 0.8772,                0.84051,                0.93982,                0.84608,                0.52302,                0.51613,                 1.0551,              0.0050005,              0.0050005,              0.0050005
                     52,                0.28857,                0.27039,                0.86427,                0.91156,                0.86079,                0.94739,                0.85842,                 0.5067,                0.48949,                 1.0494,              0.0049005,              0.0049005,              0.0049005
                     53,                0.29445,                0.27121,                 0.8601,                0.90153,                0.89285,                0.94447,                0.84833,                0.52784,                0.48988,                 1.0627,              0.0048005,              0.0048005,              0.0048005
                     54,                0.28753,                0.27363,                0.86254,                0.90095,                0.88589,                0.96514,                  0.864,                0.56123,                0.48073,                 1.0903,              0.0047005,              0.0047005,              0.0047005
                     55,                0.27916,                0.26255,                0.85726,                0.92955,                0.87017,                0.95176,                0.85718,                0.55151,                0.51258,                 1.0927,              0.0046005,              0.0046005,              0.0046005
                     56,                0.28742,                0.25517,                0.84339,                0.89542,                0.85493,                 0.9277,                0.84552,                0.55542,                 0.5432,                 1.0919,              0.0045005,              0.0045005,              0.0045005
                     57,                0.29369,                0.27358,                0.85752,                0.89058,                0.87386,                0.93482,                0.85568,                0.51886,                0.55404,                 1.0367,              0.0044006,              0.0044006,              0.0044006
                     58,                0.29405,                0.27199,                0.86081,                0.89795,                0.85628,                0.93574,                0.85418,                0.52022,                0.50164,                 1.0361,              0.0043006,              0.0043006,              0.0043006
                     59,                0.28677,                0.26731,                0.85834,                0.88742,                0.90083,                0.95283,                0.85868,                0.52101,                0.51003,                  1.063,              0.0042006,              0.0042006,              0.0042006
                     60,                0.27412,                0.25736,                0.85047,                0.92528,                0.89618,                0.97089,                0.87907,                0.52364,                0.46601,                 1.0736,              0.0041006,              0.0041006,              0.0041006
                     61,                0.26154,                0.24984,                0.84551,                0.93019,                0.85806,                0.95906,                0.86992,                0.51512,                0.48956,                 1.0655,              0.0040006,              0.0040006,              0.0040006
                     62,                0.26572,                0.25483,                0.84832,                0.91562,                0.90655,                0.96129,                0.86903,                0.51898,                0.46112,                  1.073,              0.0039006,              0.0039006,              0.0039006
                     63,                0.26968,                0.26018,                0.84473,                0.92365,                0.88329,                0.95631,                0.86536,                0.51248,                 0.4863,                 1.0897,              0.0038006,              0.0038006,              0.0038006
                     64,                0.25828,                0.25307,                0.85808,                 0.9411,                0.87341,                0.96608,                0.87583,                0.49912,                0.48077,                 1.0598,              0.0037006,              0.0037006,              0.0037006
